"Capa","Nombre","Latitud","Longitud"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM015802-3","-2.852967","-78.903632"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM015802-4","-2.854114","-78.902952"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM015802-5","-2.855695","-78.902926"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM015802-6","-2.852955","-78.905049"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM015802-7","-2.853395","-78.906193"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM015802-8","-2.8553","-78.90916"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM015801-1","-2.856555","-78.908726"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM015801-2","-2.861294","-78.907397"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM015801-3","-2.864178","-78.907767"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM015801-4","-2.854784","-78.910051"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM015801-5","-2.85412","-78.911689"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM015801-6","-2.850839","-78.910056"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM015801-7","-2.850384","-78.913197"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM015801-8","-2.851673","-78.916024"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM015803-3","-2.860025","-78.911946"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM015803-2","-2.856815","-78.912474"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM015803-1","-2.857296","-78.914731"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM015803-4","-2.859642","-78.914911"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM015803-6","-2.859878","-78.918956"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM015803-7","-2.862195","-78.921565"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM015803-5","-2.861147","-78.91472"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM015803-8","-2.857171","-78.91935"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM015804-5","-2.84986","-78.898639"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM015804-4","-2.852225","-78.901099"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM015804-3","-2.857125","-78.901435"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM015804-2","-2.856199","-78.904274"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM015804-1","-2.852801","-78.904156"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM015805-1","-2.853384","-78.912954"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM015805-2","-2.86162","-78.907196"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM015805-3","-2.866541","-78.908602"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM015805-5","-2.854124","-78.911665"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM015806-6","-2.870477","-78.909837"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM015806-7","-2.870516","-78.908239"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM015808-8","-2.859453","-78.922018"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM015808-2","-2.857251","-78.921745"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM015808-1","-2.857648","-78.92266"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM015808-5","-2.859346","-78.923817"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM015808-4","-2.858356","-78.923609"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM015808-6","-2.857892","-78.921923"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM015808-7","-2.858414","-78.921837"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM015808-3","-2.856413","-78.920466"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6001-1","-2.892111","-78.940397"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6001-2","-2.893223","-78.939468"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6001-3","-2.892274","-78.938432"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6001-4","-2.893698","-78.940788"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6001-5","-2.894095","-78.938651"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6001-6","-2.887821","-78.941101"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6001-7","-2.88827","-78.93823"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6002-8","-2.900465","-78.935049"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6002-1","-2.895767","-78.936317"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6002-2","-2.895338","-78.934466"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6002-3","-2.896704","-78.93539"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6002-4","-2.898591","-78.933896"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6002-6","-2.899164","-78.935547"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6002-5","-2.897389","-78.936886"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6002-7","-2.900516","-78.937317"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6001-8","-2.88086","-78.942381"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6003-2","-2.897017","-78.932974"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6003-1","-2.899993","-78.933072"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6003-4","-2.905229","-78.934991"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6004-1","-2.884902","-78.9405"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6004-2","-2.883929","-78.938682"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6004-3","-2.884136","-78.93684"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6004-4","-2.882504","-78.936365"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6004-6","-2.882821","-78.934654"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6004-8","-2.883695","-78.932354"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6004-7","-2.8816256","-78.9332736"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6005-2","-2.896936","-78.946712"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM6005-1","-2.895994","-78.94506"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5401-2","-2.850706","-78.985841"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5401-4","-2.860854","-78.98309"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5401-3","-2.855684","-78.985081"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5401-1","-2.84872","-78.986551"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5401-5","-2.844917","-78.986724"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5401-6","-2.84235","-78.986868"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5401-7","-2.84055","-78.986673"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5401-8","-2.835886","-78.98596"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5402-2","-2.84438","-78.98781"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5402-1","-2.840881","-78.989441"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5402-3","-2.838795","-78.990158"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5402-4","-2.836615","-78.991993"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5402-5","-2.846942","-78.987878"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5403-2","-2.833553","-78.988171"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5403-1","-2.833878","-78.985884"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5403-3","-2.832697","-78.984614"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5403-4","-2.830013","-78.984617"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5403-5","-2.835871","-78.983923"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5403-6","-2.831816","-78.986859"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5403-7","-2.828463","-78.987716"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5403-8","-2.825701","-78.991363"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5404-1","-2.831415","-78.993992"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5404-2","-2.833183","-78.9907"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5404-3","-2.827167","-78.993588"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5404-4","-2.823793","-78.996813"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5404-5","-2.828379","-78.996489"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5404-6","-2.830339","-78.996119"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5404-6  NEW","-2.836184","-78.996939"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5404-7","-2.832869","-78.995365"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5404-8","-2.835289","-78.99529"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5405-2","-2.837492","-78.983187"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5405-1","-2.838643","-78.982091"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5405-3","-2.845076","-78.981611"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5405-4","-2.846986","-78.98148"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5405-5","-2.849897","-78.981204"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5405-6","-2.851817","-78.98089"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5405-7","-2.854127","-78.9805"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5406-6","-2.81666","-78.999246"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5406-5","-2.813847","-79.000336"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5406-4","-2.814424","-78.998667"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5406-1","-2.816042","-78.995304"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5406-2","-2.818536","-78.992554"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5406-3","-2.822552","-78.990523"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5407-1","-2.812486","-79.001921"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5407-2","-2.810747","-79.001417"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5407-3","-2.809717","-79.003357"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5407-4","-2.80899","-79.00026"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5407-5","-2.814244","-79.003117"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5407-6","-2.812194","-79.003783"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5407-7","-2.81536","-79.001853"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5407-8","-2.818897","-79.001826"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5408-3","-2.808516","-78.997113"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5408-1","-2.806644","-78.996437"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5408-2","-2.807661","-78.994175"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5408-4","-2.810947","-78.994667"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5409-1","-2.796467","-78.996022"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5409-2","-2.803231","-78.991493"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5409-3","-2.801958","-78.990794"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5409-4","-2.804824","-78.991071"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5409-5","-2.807056","-78.993085"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5410-3","-2.818199","-78.987573"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5410-1","-2.830002","-78.984053"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5410-2","-2.83021","-78.983921"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5412-1","-2.820099","-79.003336"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5412-4","-2.822503","-79.005352"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5412-5","-2.822318","-79.006417"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5412-6","-2.820481","-79.008354"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5412-7","-2.818621","-79.007984"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5412-3","-2.820781","-78.999251"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5413-2","-2.806016","-79.005963"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5413-3","-2.808108","-79.007155"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5413-6","-2.809213","-79.008607"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5413-4","-2.808716","-79.005049"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5413-5","-2.806682","-79.002522"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5413-1","-2.809114","-79.00224"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5001-1","-2.874638","-78.98395"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5001-2","-2.873702","-78.984175"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5001-3","-2.875046","-78.984704"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5001-4","-2.875272","-78.985186"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5001-5","-2.874085","-78.984847"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5001-6","-2.873694","-78.985528"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5001-7","-2.873382","-78.985984"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5001-8","-2.87154","-78.990311"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5002-1","-2.875257","-78.985996"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5002-2","-2.874559","-78.985607"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5002-3","-2.874204","-78.987209"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5002-4","-2.873345","-78.98826"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5002-5","-2.876695","-78.985411"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5002-6","-2.87763","-78.986557"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5002-7","-2.878573","-78.990617"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5002-8","-2.87815","-78.992686"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5003-1","-2.877265","-78.992365"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5003-2","-2.87755","-78.990599"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5003-3","-2.875851","-78.992557"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5003-4","-2.874234","-78.993242"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5003-5","-2.872829","-78.992337"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5003-6","-2.87346","-78.993474"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5003-7","-2.871819","-78.99583"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5003-8","-2.877701","-78.993742"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5018-1","-2.866722","-79.016244"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5018-2","-2.869204","-79.015082"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5018-3","-2.86976","-79.014363"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5018-4","-2.869988","-79.016069"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5018-5","-2.873607","-79.016423"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5018-6","-2.871736","-79.013589"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5018-8","-2.874513","-79.012721"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5018-7","-2.873289","-79.011353"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5017-1","-2.876297","-79.011636"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5017-2","-2.876482","-79.013122"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5017-3","-2.877801","-79.011956"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5017-4","-2.87852","-79.012983"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5017-5","-2.880046","-79.011488"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5017-6","-2.881341","-79.009458"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5017-7","-2.877748","-79.008768"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5017-8","-2.876908","-79.009528"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5016-1","-2.875877","-79.009279"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5016-2","-2.876268","-79.007394"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5016-3","-2.875012","-79.009054"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5016-4","-2.876315","-79.004731"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5016-5","-2.876846","-79.005309"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5016-6","-2.87797","-79.005689"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5016-7","-2.877224","-79.00614"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5016-8","-2.878103","-79.003761"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5015-1","-2.875994","-79.004145"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5015-2","-2.876096","-79.002529"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5015-3","-2.877009","-79.001794"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5015-4","-2.876589","-79.001203"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5015-5","-2.878087","-79.000612"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5015-6","-2.879089","-78.999208"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5015-7","-2.877059","-79.00025"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5015-8","-2.876206","-78.999101"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5021-1","-2.853965","-79.037575"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5021-2","-2.86689","-79.037097"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5021-3","-2.8760205","-79.0368273"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5021-4","-2.854387","-79.036698"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5021-5","-2.855891","-79.035141"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5021-6","-2.858512","-79.031693"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5021-7","-2.861099","-79.02741"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5021-8","-2.861728","-79.041154"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5020-1","-2.859988","-79.022031"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5020-2","-2.858381","-79.027458"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5020-3","-2.857044","-79.020573"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5020-4","-2.860311","-79.018153"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5020-5","-2.859908","-79.016515"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5020-6","-2.862211","-79.017328"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5020-7","-2.859444","-79.024295"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5020-8","-2.860825","-79.015858"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5019-1","-2.860946","-79.019647"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5019-2","-2.862406","-79.020044"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5019-3","-2.864458","-79.018997"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5019-4","-2.865103","-79.021328"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5019-5","-2.867934","-79.022086"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5019-6","-2.870333","-79.020356"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5019-7","-2.871168","-79.018417"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5019-8","-2.865961","-79.018316"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5004-1","-2.878462","-78.996242"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5004-2","-2.877561","-78.995898"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5004-3","-2.876962","-78.995349"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5004-4","-2.876057","-78.995232"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5004-5","-2.875485","-78.995911"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5004-6","-2.879453","-78.99644"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5004-7","-2.879444","-78.995909"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5004-8","-2.878002","-78.997385"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5005-1","-2.87644","-78.998958"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5005-2","-2.877837","-78.999882"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5005-3","-2.876543","-78.997437"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5005-4","-2.877766","-78.998667"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5005-5","-2.877322","-78.997677"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5005-6","-2.876719","-78.998505"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5005-7","-2.875627","-78.99703"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5005-8","-2.875657","-78.997902"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5006-1","-2.872729","-79.00112"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5006-2","-2.871971","-79.002024"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5006-3","-2.872777","-78.999693"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5006-4","-2.872994","-78.997661"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5006-5","-2.871919","-78.999"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5006-6","-2.871596","-79.000814"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5006-7","-2.86998","-78.999583"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5006-8","-2.8679091","-78.996838"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5007-1","-2.874045","-79.001333"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5007-2","-2.874794","-79.000206"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5007-3","-2.874142","-79.002157"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5007-4","-2.875281","-79.000004"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5007-5","-2.87345","-79.002683"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5007-6","-2.872751","-79.003285"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5007-7","-2.873996","-79.003325"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5007-8","-2.873151","-79.004213"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5008-1","-2.868846","-79.003679"
"Ricaurte/kennedy/velodromo/Molinopamba/QUINTACHICA","SM5008-2","-2.867738","-79.003879"
